"stock_code";"stock_name"
"272290";"이녹스첨단소재"
"272450";"진에어"
"272550";"삼양패키징"
"273060";"와이즈버즈"
"273640";"와이엠텍"
"274090";"켄코아에어로스페이스"
"275630";"에스에스알"
"276040";"스코넥"
"276240";"엘리비젼"
"276730";"제주맥주"
"277070";"린드먼아시아"
"277410";"인산가"
"277810";"레인보우로보틱스"
"277880";"티에스아이"
"278280";"천보"
"278650";"노터스"
"278990";"EMB"
"279060";"이노벡스"
"279600";"미디어젠"
"280360";"롯데제과"
"281310";"바이오시네틱스"
"281740";"레이크머티리얼즈"
"281820";"케이씨텍"
"282330";"BGF리테일"
"282690";"동아타이어"
"282880";"코윈테크"
"284620";"카이노스메드"
"284740";"쿠쿠홈시스"
"285130";"SK케미칼"
"28513K";"SK케미칼우"
"285490";"노바텍"
"285770";"라이프사이언스테크놀로지"
"286000";"씨엔티드림"
"286750";"나노브릭"
"286940";"롯데정보통신"
"287410";"제이시스메디칼"
"288330";"브릿지바이오테라퓨틱스"
"288490";"나라소프트"
"288620";"에스퓨얼셀"
"289010";"아이스크림에듀"
"289080";"SV인베스트먼트"
"289220";"자이언트스텝"
"290090";"트윔"
"290120";"대유에이피"
"290270";"휴네시온"
"290380";"대유"
"290510";"코리아센터"
"290520";"신도기연"
"290550";"디케이티"
"290650";"엘앤씨바이오"
"290660";"네오펙트"
"290670";"대보마그네틱"
"290690";"소룩스"
"290720";"푸드나무"
"290740";"액트로"
"291230";"엔피"
"291650";"압타머사이언스"
"293480";"하나제약"
"293490";"카카오게임즈"
"293580";"나우IB"
"293780";"압타바이오"
"293940";"신한알파리츠"
"294090";"이오플로우"
"294140";"레몬"
"294570";"쿠콘"
"294630";"서남"
"294870";"HDC현대산업개발"
"297090";"씨에스베어링"
"297570";"알로이스"
"297890";"HB솔루션"
"298000";"효성화학"
"298020";"효성티앤씨"
"298040";"효성중공업"
"298050";"효성첨단소재"
"298060";"에스씨엠생명과학"
"298380";"에이비엘바이오"
"298540";"더네이쳐홀딩스"
"298690";"에어부산"
"298870";"케이티비네트워크"
"299030";"하나기술"
"299170";"더블유에스아이"
"299480";"지앤이헬스케어"
"299660";"셀리드"
"299670";"에스엠비나"
"299900";"위지윅스튜디오"
"299910";"베스파"
"300080";"플리토"
"300120";"라온피플"
"300720";"한일시멘트"
"301300";"바이브컴퍼니"
"302430";"이노메트리"
"302440";"SK바이오사이언스"
"302550";"리메드"
"302920";"더콘텐츠온"
"303030";"지니틱스"
"303360";"프로테옴텍"
"303530";"이노뎁"
"304100";"솔트룩스"
"304840";"피플바이오"
"305090";"마이크로디지탈"
"306040";"에스제이그룹"
"306200";"세아제강"
"306620";"네온테크"
"307180";"아이엘사이언스"
"307280";"원바이오젠"
"307750";"국전약품"
"307870";"비투엔"
"307930";"컴퍼니케이"
"307950";"현대오토에버"
"308080";"바이젠셀"
"308100";"까스텔바작"
"308170";"센트랄모텍"
"308700";"테크엔"
"309900";"티티씨디펜스"
"309930";"오하임아이엔티"
"310200";"애니플러스"
"310870";"디와이씨"
"311060";"엘에이티"
"311320";"지오엘리먼트"
"311390";"네오크레마"
"311690";"CJ 바이오사이언스"
"312610";"에이에프더블류"
"313760";"윌링스"
"314130";"지놈앤컴퍼니"
"314930";"바이오다인"
"315640";"딥노이드"
"316140";"우리금융지주"
"317120";"라닉스"
"317240";"TS트릴리온"
"317330";"덕산테코피아"
"317400";"자이에스앤디"
"317530";"캐리소프트"
"317690";"퀀타매트릭스"
"317770";"슈프리마아이디"
"317830";"에스피시스템스"
"317850";"대모"
"317860";"노드메이슨"
"317870";"엔바이오니아"
"318000";"한국바이오젠"
"318010";"팜스빌"
"318020";"포인트모바일"
"318410";"비비씨"
"318660";"타임기술"
"319400";"현대무벡스"
"319660";"피에스케이"
"320000";"윈텍"
"321260";"프로이천"
"321550";"티움바이오"
"321820";"와이더플래닛"
"322000";"현대에너지솔루션"
"322180";"티라유텍"
"322190";"베른"
"322310";"오로스테크놀로지"
"322510";"제이엘케이"
"322780";"코퍼스코리아"
"322970";"무진메디"
"323210";"이베스트이안스팩1호"
"323230";"엠에프엠코리아"
"323280";"신영스팩5호"
"323350";"다원넥스뷰"
"323410";"카카오뱅크"
"323990";"박셀바이오"
"326030";"SK바이오팜"
"327260";"RF머트리얼즈"
"327610";"펨토바이오메드"
"327970";"케어룸의료산업"
"328380";"미래에셋대우스팩3호"
"329020";"오션스톤"
"329180";"현대중공업"
"329560";"상상인이안제2호스팩"
"330350";"위더스제약"
"330590";"롯데리츠"
"330860";"네패스아크"
"330990";"케이비제19호스팩"
"331380";"포커스에이치엔에스"
"331520";"교보9호스팩"
"331660";"한국미라클피플사"
"331920";"셀레믹스"
"332290";"대신밸런스제7호스팩"
"332370";"아이디피"
"332570";"와이팜"
"332710";"하나금융14호스팩"
"333050";"신한제6호스팩"
"333430";"일승"
"333620";"엔시스"
"334890";"이지스밸류리츠"
"334970";"프레스티지바이오로직스"
"335810";"프리시젼바이오"
"335870";"IBKS제12호스팩"
"335890";"비올"
"336040";"타스컴"
"336060";"유안타제5호스팩"
"336260";"두산퓨얼셀"
"33626K";"두산퓨얼셀1우"
"33626L";"두산퓨얼셀2우B"
"336370";"솔루스첨단소재"
"33637K";"솔루스첨단소재1우"
"33637L";"솔루스첨단소재2우B"
"336570";"대신밸런스제8호스팩"
"337450";"SK5호스팩"
"337840";"유엑스엔"
"337930";"브랜드엑스코퍼레이션"
"338100";"NH프라임리츠"
"338220";"뷰노"
"339770";"교촌에프앤비"
"339950";"아이비김영"
"340120";"하이제5호스팩"
"340350";"SK6호스팩"
"340360";"다보링크"
"340440";"세림B&G"
"340570";"티앤엘"
"340930";"유일에너테크"
"341160";"하나금융15호스팩"
"341310";"이앤에치"
"342550";"케이비제20호스팩"
"343090";"단디바이오"
"343510";"하나금융16호스팩"
"344050";"신영스팩6호"
"344820";"KCC글라스"
"344860";"이노진"
"347000";"센코"
"347140";"케이프이에스제4호"
"347700";"라이프시맨틱스"
"347740";"피엔케이피부임상연구센타"
"347770";"핌스"
"347860";"알체라"
"347890";"엠투아이"
"348030";"모비릭스"
"348150";"고바이오랩"
"348210";"넥스틴"
"348350";"위드텍"
"348370";"엔켐"
"348840";"데이드림엔터"
"348950";"제이알글로벌리츠"
"349720";"이베스트스팩5호"
"350520";"이지스레지던스리츠"
"351320";"에스에이티이엔지"
"351330";"이삭엔지니어링"
"351340";"IBKS제13호스팩"
"352480";"씨앤씨인터내셔널"
"352700";"씨앤투스성진"
"352770";"클리노믹스"
"352820";"하이브"
"352910";"오비고"
"352940";"인바이오"
"353060";"에이치엠씨제5호스팩"
"353070";"에이치엠씨제4호스팩"
"353190";"휴럼"
"353200";"대덕전자"
"35320K";"대덕전자1우"
"353490";"미래에셋대우스팩 5호"
"353590";"오토앤"
"353810";"이지바이오"
"354200";"엔젠바이오"
"355150";"교보10호스팩"
"356860";"티엘비"
"356890";"싸이버원"
"357120";"코람코에너지리츠"
"357230";"에이치피오"
"357250";"미래에셋맵스리츠"
"357550";"석경에이티"
"357580";"아모센스"
"357780";"솔브레인"
"357880";"비트나인"
"359090";"씨엔알리서치"
"361390";"제노코"
"361570";"알비더블유"
"361610";"SK아이이테크놀로지"
"361670";"삼영에스앤씨"
"363250";"진시스템"
"363260";"하나금융17호스팩"
"363280";"티와이홀딩스"
"36328K";"티와이홀딩스우"
"365270";"큐라클"
"365550";"ESR켄달스퀘어리츠"
"365590";"엔에이치스팩18호"
"366330";"신한제7호스팩"
"367000";"플래티어"
"367340";"DB금융스팩8호"
"367360";"DB금융스팩9호"
"367460";"유안타제7호스팩"
"367480";"유안타제8호스팩"
"368770";"한국9호스팩"
"369370";"블리츠웨이"
"372290";"하나머스트7호스팩"
"372800";"아이티아이즈"
"372910";"한컴라이프케어"
"373200";"하인크코리아"
"373220";"LG에너지솔루션"
"373340";"유진스팩6호"
"375500";"DL이앤씨"
"37550K";"DL이앤씨우"
"376180";"피코그램"
"376190";"엘비루셈"
"376290";"씨유테크"
"376300";"디어유"
"376980";"원티드랩"
"377030";"맥스트"
"377190";"디앤디플랫폼리츠"
"377220";"프롬바이오"
"377300";"카카오페이"
"377330";"이지트로닉스"
"377400";"하이제6호스팩"
"377450";"리파인"
"377480";"마인즈랩"
"377630";"삼성스팩4호"
"378850";"화승알앤에이"
"379390";"이성씨엔아이"
"380320";"삼성머스트스팩5호"
"380440";"엔에이치스팩19호"
"381970";"케이카"
"382480";"지아이텍"
"382800";"지앤비에스엔지니어링"
"382840";"원준"
"383220";"F&F"
"383310";"에코프로에이치엔"
"383800";"LX홀딩스"
"38380K";"LX홀딩스1우"
"386580";"한화플러스제2호스팩"
"387310";"대신밸런스제10호스팩"
"388220";"하나금융19호스팩"
"388790";"IBKS제16호스팩"
"388800";"유진스팩7호"
"389030";"지니너스"
"391060";"엔에이치스팩20호"
"391710";"엔에이치스팩21호"
"393210";"토마토시스템"
"393360";"신한제8호스팩"
"395400";"SK리츠"
"396690";"미래에셋글로벌리츠"
"396770";"엔에이치스팩22호"
"397500";"대신밸런스제11호스팩"
"397880";"교보11호스팩"
"400560";"하나금융20호스팩"
"400760";"NH올원리츠"
"400840";"하이제7호스팩"
"402340";"SK스퀘어"
"402420";"켈스"
"403360";"예스피치"
"404950";"DB금융스팩10호"
"404990";"신한서부티엔디리츠"
"900070";"글로벌에스엠"
"900100";"애머릿지"
"900110";"이스트아시아홀딩스"
"900120";"씨케이에이치"
"900140";"엘브이엠씨홀딩스"
"900250";"크리스탈신소재"
"900260";"로스웰"
"900270";"헝셩그룹"
"900280";"골든센츄리"
"900290";"GRT"
"900300";"오가닉티코스메틱"
"900310";"컬러레이"
"900340";"윙입푸드"
"950110";"SBI핀테크솔루션즈"
"950130";"엑세스바이오"
"950140";"잉글우드랩"
"950160";"코오롱티슈진"
"950170";"JTC"
"950180";"SNK"
"950190";"미투젠"
"950200";"소마젠"
"950210";"프레스티지바이오파마"
"950220";"네오이뮨텍(Reg.S)"
